flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-08-01,F0393,B6,176,N3104J,ARR,MSY,JFK,T5,narrow,15:05,905,,895.0,7.0,888.0,-10.0,1182.0
2024-08-01,F0394,YX,5659,N233JQ,DEP,JFK,CMH,T8,narrow,15:10,910,15:33,933.0,39.0,972.0,23.0,483.0
2024-08-01,F0395,DL,1685,N387DN,DEP,JFK,MCO,T4,narrow,15:10,910,16:02,962.0,81.0,1043.0,52.0,944.0
2024-08-01,F0396,YX,4658,N425YX,DEP,JFK,RDU,T8,narrow,15:10,910,15:04,904.0,71.0,975.0,-6.0,427.0
2024-08-01,F0397,YX,4767,N128HQ,DEP,JFK,CMH,T8,narrow,15:10,910,15:00,900.0,43.0,943.0,-10.0,483.0
2024-08-01,F0398,DL,1638,N382DA,DEP,JFK,PBI,T4,narrow,15:13,913,15:27,927.0,70.0,997.0,14.0,1028.0
2024-08-01,F0399,YX,4337,N132HQ,DEP,JFK,CVG,T8,narrow,15:18,918,15:10,910.0,58.0,968.0,-8.0,589.0
2024-08-01,F0400,YX,5783,N201JQ,DEP,JFK,ORD,T8,narrow,15:20,920,15:27,927.0,49.0,976.0,7.0,740.0
2024-08-01,F0401,DL,457,N518DQ,DEP,JFK,DEN,T4,narrow,15:24,924,15:20,920.0,42.0,962.0,-4.0,1626.0
2024-08-01,F0402,DL,510,N576DN,ARR,LAS,JFK,T4,narrow,15:25,925,,1438.0,55.0,1383.0,513.0,2248.0
2024-08-01,F0403,DL,1368,N336NB,ARR,MSY,JFK,T4,narrow,15:29,929,,943.0,40.0,903.0,14.0,1182.0
2024-08-01,F0404,OO,3931,N322SY,DEP,JFK,IAD,T4,narrow,15:29,929,16:53,1013.0,85.0,1098.0,84.0,228.0
2024-08-01,F0405,DL,367,N538DN,ARR,SAN,JFK,T4,narrow,15:29,929,,954.0,76.0,878.0,25.0,2446.0
2024-08-01,F0406,9E,5189,N176PQ,ARR,CLT,JFK,T4,narrow,15:29,929,,980.0,14.0,966.0,51.0,541.0
2024-08-01,F0407,9E,4975,N326PQ,DEP,JFK,CLE,T4,narrow,15:29,929,15:30,930.0,68.0,998.0,1.0,425.0
2024-08-01,F0408,AA,2624,N807NN,ARR,CLT,JFK,T8,narrow,15:30,930,,937.0,13.0,924.0,7.0,541.0
2024-08-01,F0409,9E,5399,N181GJ,ARR,PWM,JFK,T4,narrow,15:34,934,,929.0,24.0,905.0,-5.0,273.0
2024-08-01,F0410,AA,300,N101NN,DEP,JFK,LAX,T8,narrow,15:35,935,15:31,931.0,48.0,979.0,-4.0,2475.0
2024-08-01,F0411,DL,1438,N372DA,DEP,JFK,MIA,T4,narrow,15:36,936,16:07,967.0,62.0,1029.0,31.0,1089.0
2024-08-01,F0412,YX,4449,N123HQ,DEP,JFK,IND,T8,narrow,15:39,939,15:35,935.0,53.0,988.0,-4.0,665.0
2024-08-01,F0413,AA,118,N110AN,ARR,LAX,JFK,T8,narrow,15:39,939,,897.0,7.0,890.0,-42.0,2475.0
2024-08-01,F0414,AA,2226,N912AN,DEP,JFK,ORD,T8,narrow,15:40,940,15:47,947.0,48.0,995.0,7.0,740.0
2024-08-01,F0415,B6,724,N981JT,ARR,LAX,JFK,T5,narrow,15:41,941,,920.0,7.0,913.0,-21.0,2475.0
2024-08-01,F0416,DL,2093,N801DZ,DEP,JFK,TPA,T4,narrow,15:44,944,16:34,994.0,98.0,1092.0,50.0,1005.0
2024-08-01,F0417,B6,1802,N955JB,ARR,FLL,JFK,T5,narrow,15:44,944,,949.0,14.0,935.0,5.0,1069.0
2024-08-01,F0418,B6,2291,N284JB,DEP,JFK,ACK,T5,narrow,15:45,945,15:43,943.0,60.0,1003.0,-2.0,199.0
2024-08-01,F0419,AS,28,N967AK,ARR,SFO,JFK,T7,narrow,15:45,945,,933.0,12.0,921.0,-12.0,2586.0
2024-08-01,F0420,DL,979,N836MH,ARR,LAX,JFK,T4,narrow,15:45,945,,922.0,15.0,907.0,-23.0,2475.0
2024-08-01,F0421,B6,1963,N789JB,DEP,JFK,SYR,T5,narrow,15:49,949,15:45,945.0,61.0,1006.0,-4.0,209.0
2024-08-01,F0422,DL,429,N572DT,ARR,SEA,JFK,T4,narrow,15:49,949,,991.0,75.0,916.0,42.0,2422.0
2024-08-01,F0423,DL,738,N171DN,DEP,JFK,LAX,T4,narrow,15:50,950,19:03,1143.0,45.0,1188.0,193.0,2475.0
2024-08-01,F0424,B6,1205,N3104J,DEP,JFK,ORD,T5,narrow,15:50,950,16:02,962.0,54.0,1016.0,12.0,740.0
2024-08-01,F0425,AS,34,N983AK,ARR,SEA,JFK,T7,narrow,15:56,956,,967.0,14.0,953.0,11.0,2422.0
2024-08-01,F0426,AA,320,N833NN,DEP,JFK,MIA,T8,narrow,15:57,957,19:09,1149.0,56.0,1205.0,192.0,1089.0
2024-08-01,F0427,YX,4710,N435YX,DEP,JFK,BNA,T8,narrow,15:59,959,16:12,972.0,77.0,1049.0,13.0,765.0
2024-08-01,F0428,DL,405,N711ZX,ARR,SFO,JFK,T4,narrow,15:59,959,,968.0,40.0,928.0,9.0,2586.0
2024-08-01,F0429,B6,1211,N977JE,DEP,JFK,LAS,T5,narrow,15:59,959,16:11,971.0,59.0,1030.0,12.0,2248.0
2024-08-01,F0430,B6,615,N985JT,DEP,JFK,SFO,T5,narrow,15:59,959,15:50,950.0,63.0,1013.0,-9.0,2586.0
2024-08-01,F0431,YX,5699,N235JQ,DEP,JFK,DCA,T8,narrow,16:00,960,16:33,993.0,113.0,1106.0,33.0,213.0
2024-08-01,F0432,B6,317,N3062J,ARR,BOS,JFK,T5,narrow,16:00,960,,1065.0,14.0,1051.0,105.0,187.0
2024-08-01,F0433,AA,2305,N105NN,DEP,JFK,SFO,T8,narrow,16:00,960,15:52,952.0,47.0,999.0,-8.0,2586.0
2024-08-01,F0434,B6,415,N324JB,ARR,HYA,JFK,T5,narrow,16:03,963,,957.0,7.0,950.0,-6.0,196.0
2024-08-01,F0435,DL,740,N550DN,DEP,JFK,SEA,T4,narrow,16:05,965,16:03,963.0,56.0,1019.0,-2.0,2422.0
2024-08-01,F0436,YX,5806,N239JQ,ARR,MVY,JFK,T8,narrow,16:06,966,,962.0,15.0,947.0,-4.0,173.0
2024-08-01,F0437,YX,5836,N823MD,ARR,ACK,JFK,T8,narrow,16:10,970,,964.0,12.0,952.0,-6.0,199.0
2024-08-01,F0438,DL,1387,N346NB,DEP,JFK,MSY,T4,narrow,16:13,973,16:06,966.0,46.0,1012.0,-7.0,1182.0
2024-08-01,F0439,DL,648,N822DN,ARR,SLC,JFK,T4,narrow,16:17,977,,1043.0,55.0,988.0,66.0,1990.0
2024-08-01,F0440,YX,4515,N135HQ,ARR,BNA,JFK,T8,narrow,16:19,979,,971.0,8.0,963.0,-8.0,765.0
2024-08-01,F0441,9E,5315,N182GJ,ARR,ITH,JFK,T4,narrow,16:20,980,,973.0,15.0,958.0,-7.0,189.0
2024-08-01,F0442,YX,4378,N422YX,ARR,RDU,JFK,T8,narrow,16:23,983,,973.0,14.0,959.0,-10.0,427.0
2024-08-01,F0443,9E,5301,N181GJ,DEP,JFK,RIC,T4,narrow,16:24,984,16:19,979.0,56.0,1035.0,-5.0,288.0
2024-08-01,F0444,AA,2423,N807NN,DEP,JFK,DFW,T8,narrow,16:25,985,19:10,1150.0,28.0,1178.0,165.0,1391.0
2024-08-01,F0445,OO,3657,N295SY,ARR,MKE,JFK,T4,narrow,16:28,988,,970.0,10.0,960.0,-18.0,745.0
2024-08-01,F0446,AA,306,N110AN,DEP,JFK,LAX,T8,narrow,16:29,989,17:43,1063.0,97.0,1160.0,74.0,2475.0
2024-08-01,F0447,AA,2,N103NN,ARR,LAX,JFK,T8,narrow,16:29,989,,973.0,17.0,956.0,-16.0,2475.0
2024-08-01,F0448,AA,2339,N331TK,ARR,PHX,JFK,T8,narrow,16:29,989,,995.0,23.0,972.0,6.0,2153.0
2024-08-01,F0449,9E,5077,N905XJ,DEP,JFK,CLT,T4,narrow,16:30,990,16:26,986.0,154.0,1140.0,-4.0,541.0
2024-08-01,F0450,B6,1604,N905JB,ARR,SJU,JFK,T5,narrow,16:30,990,,990.0,14.0,976.0,0.0,1598.0
2024-08-01,F0451,B6,184,N2044J,ARR,MCO,JFK,T5,narrow,16:30,990,,1075.0,23.0,1052.0,85.0,944.0
2024-08-01,F0452,B6,624,N945JT,ARR,LAX,JFK,T5,narrow,16:34,994,,991.0,14.0,977.0,-3.0,2475.0
2024-08-01,F0453,B6,883,N586JB,DEP,JFK,MCO,T5,narrow,16:35,995,16:40,1000.0,87.0,1087.0,5.0,944.0
2024-08-01,F0454,DL,887,N573DT,DEP,JFK,SLC,T4,narrow,16:35,995,17:43,1063.0,102.0,1165.0,68.0,1990.0
2024-08-01,F0455,DL,2443,N336NB,DEP,JFK,DTW,T4,narrow,16:35,995,17:28,1048.0,73.0,1121.0,53.0,509.0
2024-08-01,F0456,B6,1189,N981JT,DEP,JFK,SAN,T5,narrow,16:40,1000,16:34,994.0,42.0,1036.0,-6.0,2446.0
2024-08-01,F0457,B6,1538,N324JB,DEP,JFK,MVY,T5,narrow,16:40,1000,16:37,997.0,60.0,1057.0,-3.0,173.0
2024-08-01,F0458,DL,798,N538DN,DEP,JFK,PHX,T4,narrow,16:40,1000,17:04,1024.0,81.0,1105.0,24.0,2153.0
2024-08-01,F0459,B6,485,N3157J,ARR,ROC,JFK,T5,narrow,16:44,1004,,1007.0,16.0,991.0,3.0,264.0
2024-08-01,F0460,B6,1473,N3062J,DEP,JFK,BNA,T5,narrow,16:45,1005,18:44,1124.0,63.0,1187.0,119.0,765.0
2024-08-01,F0461,DL,1877,N549DN,ARR,SJU,JFK,T4,narrow,16:49,1009,,995.0,14.0,981.0,-14.0,1598.0
2024-08-01,F0462,B6,739,N708JB,DEP,JFK,BQN,T5,narrow,16:50,1010,19:43,1183.0,66.0,1249.0,173.0,1576.0
2024-08-01,F0463,AS,25,N967AK,DEP,JFK,SAN,T7,narrow,16:50,1010,17:14,1034.0,79.0,1113.0,24.0,2446.0
2024-08-01,F0464,DL,771,N172DN,DEP,JFK,LAX,T4,narrow,16:50,1010,16:50,1010.0,78.0,1088.0,0.0,2475.0
2024-08-01,F0465,AS,27,N983AK,DEP,JFK,SFO,T7,narrow,16:56,1016,17:05,1025.0,84.0,1109.0,9.0,2586.0
2024-08-01,F0466,B6,86,N3203J,ARR,RDU,JFK,T5,narrow,16:59,1019,,1004.0,8.0,996.0,-15.0,427.0
2024-08-01,F0467,DL,2661,N322NB,ARR,MSP,JFK,T4,narrow,16:59,1019,,1003.0,10.0,993.0,-16.0,1029.0
2024-08-01,F0468,YX,5839,N239JQ,DEP,JFK,BOS,T8,narrow,16:59,1019,16:57,1017.0,54.0,1071.0,-2.0,187.0
2024-08-01,F0469,DL,806,N572DT,DEP,JFK,LAS,T4,narrow,16:59,1019,17:34,1054.0,85.0,1139.0,35.0,2248.0
2024-08-01,F0470,B6,1501,N821JB,DEP,JFK,FLL,T5,narrow,17:00,1020,16:58,1018.0,85.0,1103.0,-2.0,1069.0
2024-08-01,F0471,B6,359,N3121J,DEP,JFK,BUR,T5,narrow,17:00,1020,17:04,1024.0,49.0,1073.0,4.0,2465.0
2024-08-01,F0472,YX,4359,N422YX,DEP,JFK,ORF,T8,narrow,17:03,1023,16:57,1017.0,62.0,1079.0,-6.0,290.0
2024-08-01,F0473,YX,5638,N823MD,DEP,JFK,BUF,T8,narrow,17:05,1025,17:02,1022.0,56.0,1078.0,-3.0,301.0
2024-08-01,F0474,9E,5296,N678CA,ARR,BUF,JFK,T4,narrow,17:06,1026,,1100.0,42.0,1058.0,74.0,301.0
2024-08-01,F0475,DL,670,N711ZX,DEP,JFK,SFO,T4,narrow,17:10,1030,17:26,1046.0,104.0,1150.0,16.0,2586.0
2024-08-01,F0476,9E,5150,N182GJ,DEP,JFK,RDU,T4,narrow,17:10,1030,17:07,1027.0,72.0,1099.0,-3.0,427.0
2024-08-01,F0477,AA,1587,N302SS,DEP,JFK,PHX,T8,narrow,17:11,1031,17:13,1033.0,51.0,1084.0,2.0,2153.0
2024-08-01,F0478,DL,1234,N357NW,ARR,SAT,JFK,T4,narrow,17:15,1035,,1111.0,71.0,1040.0,76.0,1587.0
2024-08-01,F0479,OO,3723,N295SY,DEP,JFK,MKE,T4,narrow,17:20,1040,17:13,1033.0,102.0,1135.0,-7.0,745.0
2024-08-01,F0480,AA,1095,N338ST,DEP,JFK,MIA,T8,narrow,17:24,1044,17:30,1050.0,80.0,1130.0,6.0,1089.0
2024-08-01,F0481,AA,302,N103NN,DEP,JFK,LAX,T8,narrow,17:25,1045,17:21,1041.0,60.0,1101.0,-4.0,2475.0
2024-08-01,F0482,DL,554,N124DU,ARR,DFW,JFK,T4,narrow,17:25,1045,,1044.0,18.0,1026.0,-1.0,1391.0
2024-08-01,F0483,B6,784,N796JB,ARR,MCO,JFK,T5,narrow,17:28,1048,,1145.0,14.0,1131.0,97.0,944.0
2024-08-01,F0484,AA,936,N9025B,ARR,STT,JFK,T8,narrow,17:29,1049,,1101.0,29.0,1072.0,52.0,1623.0
2024-08-01,F0485,YX,4804,N135HQ,DEP,JFK,RDU,T8,narrow,17:29,1049,17:22,1042.0,81.0,1123.0,-7.0,427.0
2024-08-01,F0486,DL,2293,N822DN,DEP,JFK,ATL,T4,narrow,17:29,1049,19:21,1161.0,60.0,1221.0,112.0,760.0
2024-08-01,F0487,YX,5863,N231JQ,ARR,BOS,JFK,T8,narrow,17:30,1050,,1050.0,11.0,1039.0,0.0,187.0
2024-08-01,F0488,AS,24,N428AS,ARR,SAN,JFK,T7,narrow,17:30,1050,,1089.0,46.0,1043.0,39.0,2446.0
2024-08-01,F0489,9E,5042,N308PQ,ARR,RDU,JFK,T4,narrow,17:30,1050,,1149.0,10.0,1139.0,99.0,427.0
2024-08-01,F0490,9E,5328,N301PQ,ARR,SYR,JFK,T4,narrow,17:30,1050,,1045.0,29.0,1016.0,-5.0,209.0
2024-08-01,F0491,AA,2246,N880NN,ARR,DFW,JFK,T8,narrow,17:34,1054,,1083.0,50.0,1033.0,29.0,1391.0
2024-08-01,F0492,B6,2404,N942JB,ARR,SJU,JFK,T5,narrow,17:36,1056,,1085.0,16.0,1069.0,29.0,1598.0
2024-08-01,F0493,9E,5395,N186PQ,ARR,ORF,JFK,T4,narrow,17:39,1059,,1117.0,14.0,1103.0,58.0,290.0
2024-08-01,F0494,9E,5299,N903XJ,DEP,JFK,ROC,T4,narrow,17:44,1064,18:14,1094.0,68.0,1162.0,30.0,264.0
2024-08-01,F0495,B6,308,N3157J,DEP,JFK,PWM,T5,narrow,17:45,1065,17:40,1060.0,84.0,1144.0,-5.0,273.0
2024-08-01,F0496,DL,2398,N581DA,ARR,ATL,JFK,T4,narrow,17:45,1065,,1086.0,42.0,1044.0,21.0,760.0
2024-08-01,F0497,B6,623,N945JT,DEP,JFK,LAX,T5,narrow,17:45,1065,17:45,1065.0,68.0,1133.0,0.0,2475.0
2024-08-01,F0498,DL,333,N522DA,ARR,LAS,JFK,T4,narrow,17:45,1065,,1188.0,36.0,1152.0,123.0,2248.0
2024-08-01,F0499,OO,3753,N258SY,ARR,ORD,JFK,T4,narrow,17:45,1065,,1092.0,45.0,1047.0,27.0,740.0
2024-08-01,F0500,DL,353,N834MH,DEP,JFK,LAX,T4,narrow,17:50,1070,17:48,1068.0,86.0,1154.0,-2.0,2475.0
2024-08-01,F0501,DL,1406,N3741S,ARR,AUS,JFK,T4,narrow,17:54,1074,,1102.0,37.0,1065.0,28.0,1521.0
2024-08-01,F0502,9E,5023,N678CA,DEP,JFK,CVG,T4,narrow,17:56,1076,19:25,1165.0,74.0,1239.0,89.0,589.0
2024-08-01,F0503,AA,2038,N9021H,DEP,JFK,CLT,T8,narrow,17:57,1077,19:10,1150.0,58.0,1208.0,73.0,541.0
2024-08-01,F0504,DL,709,N549DN,DEP,JFK,SAN,T4,narrow,17:59,1079,17:58,1078.0,66.0,1144.0,-1.0,2446.0
2024-08-01,F0505,DL,2245,N322NB,DEP,JFK,MSP,T4,narrow,17:59,1079,17:55,1075.0,84.0,1159.0,-4.0,1029.0
2024-08-01,F0506,B6,1118,N3203J,DEP,JFK,BOS,T5,narrow,17:59,1079,17:57,1077.0,70.0,1147.0,-2.0,187.0
2024-08-01,F0507,B6,2474,N3162J,ARR,CHS,JFK,T5,narrow,18:00,1080,,1076.0,17.0,1059.0,-4.0,636.0
2024-08-01,F0508,DL,958,N175DN,ARR,LAX,JFK,T4,narrow,18:00,1080,,1112.0,82.0,1030.0,32.0,2475.0
2024-08-01,F0509,B6,720,N3139J,ARR,ATL,JFK,T5,narrow,18:04,1084,,1108.0,23.0,1085.0,24.0,760.0
2024-08-01,F0510,B6,324,N984JB,ARR,LAX,JFK,T5,narrow,18:12,1092,,1094.0,24.0,1070.0,2.0,2475.0
2024-08-01,F0511,9E,5293,N301PQ,DEP,JFK,CHS,T4,narrow,18:20,1100,18:15,1095.0,78.0,1173.0,-5.0,636.0
2024-08-01,F0512,DL,1233,N357NW,DEP,JFK,AUS,T4,narrow,18:20,1100,20:35,1235.0,74.0,1309.0,135.0,1521.0
2024-08-01,F0513,9E,4914,N308PQ,DEP,JFK,IND,T4,narrow,18:20,1100,19:56,1196.0,76.0,1272.0,96.0,665.0
2024-08-01,F0514,YX,5798,N231JQ,DEP,JFK,PIT,T8,narrow,18:20,1100,18:19,1099.0,69.0,1168.0,-1.0,340.0
2024-08-01,F0515,DL,496,N124DU,DEP,JFK,DFW,T4,narrow,18:20,1100,18:22,1102.0,64.0,1166.0,2.0,1391.0
2024-08-01,F0516,DL,2588,N372NW,ARR,DTW,JFK,T4,narrow,18:20,1100,,1171.0,77.0,1094.0,71.0,509.0
2024-08-01,F0517,AA,2899,N904AN,ARR,MIA,JFK,T8,narrow,18:25,1105,,1113.0,40.0,1073.0,8.0,1089.0
2024-08-01,F0518,B6,483,N559JB,DEP,JFK,MCO,T5,narrow,18:25,1105,18:19,1099.0,64.0,1163.0,-6.0,944.0
2024-08-01,F0519,YX,4396,N120HQ,ARR,IND,JFK,T8,narrow,18:28,1108,,1087.0,21.0,1066.0,-21.0,665.0
2024-08-01,F0520,9E,5123,N186PQ,DEP,JFK,JAX,T4,narrow,18:29,1109,19:22,1162.0,78.0,1240.0,53.0,828.0
2024-08-01,F0521,AA,485,N880NN,DEP,JFK,MIA,T8,narrow,18:29,1109,18:54,1134.0,51.0,1185.0,25.0,1089.0
2024-08-01,F0522,DL,532,N103DY,ARR,DEN,JFK,T4,narrow,18:29,1109,,1120.0,45.0,1075.0,11.0,1626.0
2024-08-01,F0523,B6,416,N968JT,ARR,SFO,JFK,T5,narrow,18:30,1110,,1128.0,13.0,1115.0,18.0,2586.0
2024-08-01,F0524,AS,17,N428AS,DEP,JFK,SEA,T7,narrow,18:31,1111,19:17,1157.0,66.0,1223.0,46.0,2422.0
2024-08-01,F0525,AA,184,N116AN,ARR,LAX,JFK,T8,narrow,18:33,1113,,1114.0,33.0,1081.0,1.0,2475.0
2024-08-01,F0526,B6,2901,N3156J,ARR,BUF,JFK,T5,narrow,18:33,1113,,1149.0,12.0,1137.0,36.0,301.0
2024-08-01,F0527,OO,4026,N258SY,DEP,JFK,BNA,T4,narrow,18:35,1115,18:59,1139.0,78.0,1217.0,24.0,765.0
2024-08-01,F0528,9E,5308,N908XJ,ARR,BWI,JFK,T4,narrow,18:39,1119,,1288.0,77.0,1211.0,169.0,184.0
2024-08-01,F0529,9E,5053,N923XJ,ARR,CLT,JFK,T4,narrow,18:39,1119,,1131.0,7.0,1124.0,12.0,541.0
2024-08-01,F0530,DL,383,N722TW,ARR,SFO,JFK,T4,narrow,18:40,1120,,1112.0,33.0,1079.0,-8.0,2586.0
2024-08-01,F0531,B6,726,N3185J,ARR,SAT,JFK,T5,narrow,18:40,1120,,1110.0,17.0,1093.0,-10.0,1587.0
2024-08-01,F0532,DL,1514,N929DZ,ARR,MIA,JFK,T4,narrow,18:45,1125,,1114.0,35.0,1079.0,-11.0,1089.0
2024-08-01,F0533,YX,5713,N220JQ,ARR,DCA,JFK,T8,narrow,18:45,1125,,1224.0,14.0,1210.0,99.0,213.0
2024-08-01,F0534,DL,854,N503DZ,ARR,FLL,JFK,T4,narrow,18:45,1125,,194.0,14.0,180.0,509.0,1069.0
2024-08-01,F0535,DL,2090,N114DN,ARR,MCO,JFK,T4,narrow,18:45,1125,,1113.0,16.0,1097.0,-12.0,944.0
2024-08-01,F0536,B6,161,N956JT,DEP,JFK,SMF,T5,narrow,18:47,1127,18:57,1137.0,55.0,1192.0,10.0,2521.0
2024-08-01,F0537,B6,263,N942JB,DEP,JFK,SEA,T5,narrow,18:49,1129,19:26,1166.0,65.0,1231.0,37.0,2422.0
2024-08-01,F0538,OO,3928,N312SY,ARR,IAD,JFK,T4,narrow,18:52,1132,,97.0,5.0,92.0,405.0,228.0
2024-08-01,F0539,B6,803,N905JB,DEP,JFK,SJU,T5,narrow,18:55,1135,20:14,1214.0,73.0,1287.0,79.0,1598.0
2024-08-01,F0540,DL,688,N581DA,DEP,JFK,SEA,T4,narrow,18:55,1135,19:20,1160.0,70.0,1230.0,25.0,2422.0
2024-08-01,F0541,B6,918,N3162J,DEP,JFK,BOS,T5,narrow,18:59,1139,18:54,1134.0,61.0,1195.0,-5.0,187.0
2024-08-01,F0542,B6,71,N709JB,DEP,JFK,SLC,T5,narrow,18:59,1139,18:59,1139.0,64.0,1203.0,0.0,1990.0
2024-08-01,F0543,B6,1498,N621JB,ARR,DEN,JFK,T5,narrow,18:59,1139,,1134.0,15.0,1119.0,-5.0,1626.0
2024-08-01,F0544,DL,1636,N3741S,DEP,JFK,TPA,T4,narrow,19:00,1140,19:33,1173.0,69.0,1242.0,33.0,1005.0
2024-08-01,F0545,AA,790,N9012,ARR,CLT,JFK,T8,narrow,19:00,1140,,1145.0,12.0,1133.0,5.0,541.0
2024-08-01,F0546,DL,707,N179DN,DEP,JFK,LAX,T4,narrow,19:00,1140,18:58,1138.0,63.0,1201.0,-2.0,2475.0
2024-08-01,F0547,AA,842,N802AW,ARR,AUS,JFK,T8,narrow,19:00,1140,,1126.0,16.0,1110.0,-14.0,1521.0
2024-08-01,F0548,YX,4486,N439YX,ARR,DCA,JFK,T8,narrow,19:02,1142,,1221.0,17.0,1204.0,79.0,213.0
2024-08-01,F0549,DL,778,N511DE,DEP,JFK,LAS,T4,narrow,19:06,1146,19:46,1186.0,68.0,1254.0,40.0,2248.0
2024-08-01,F0550,B6,448,N961JT,ARR,LAS,JFK,T5,narrow,19:07,1147,,1174.0,15.0,1159.0,27.0,2248.0
2024-08-01,F0551,DL,863,N522DA,DEP,JFK,SLC,T4,narrow,19:09,1149,21:20,1280.0,72.0,1352.0,131.0,1990.0
2024-08-01,F0552,B6,192,N266JB,ARR,ACK,JFK,T5,narrow,19:11,1151,,1134.0,9.0,1125.0,-17.0,199.0
2024-08-01,F0553,B6,135,N3139J,DEP,JFK,PHX,T5,narrow,19:15,1155,20:44,1244.0,61.0,1305.0,89.0,2153.0
2024-08-01,F0554,YX,4377,N406YX,ARR,BOS,JFK,T8,narrow,19:15,1155,,1174.0,17.0,1157.0,19.0,187.0
2024-08-01,F0555,B6,1084,N507JT,ARR,MCO,JFK,T5,narrow,19:20,1160,,1178.0,14.0,1164.0,18.0,944.0
2024-08-01,F0556,B6,680,N3118J,ARR,MKE,JFK,T5,narrow,19:21,1161,,1141.0,7.0,1134.0,-20.0,745.0
2024-08-01,F0557,AS,30,N707AL,ARR,SFO,JFK,T7,narrow,19:25,1165,,1188.0,39.0,1149.0,23.0,2586.0
2024-08-01,F0558,AA,117,N116AN,DEP,JFK,LAX,T8,narrow,19:25,1165,19:23,1163.0,59.0,1222.0,-2.0,2475.0
2024-08-01,F0559,DL,2512,N372NW,DEP,JFK,DTW,T4,narrow,19:25,1165,20:34,1234.0,65.0,1299.0,69.0,509.0
2024-08-01,F0560,9E,5103,N926XJ,DEP,JFK,RDU,T4,narrow,19:29,1169,19:29,1169.0,72.0,1241.0,0.0,427.0
2024-08-01,F0561,9E,5036,N923XJ,DEP,JFK,CLT,T4,narrow,19:29,1169,19:45,1185.0,81.0,1266.0,16.0,541.0
2024-08-01,F0562,B6,2,N3156J,DEP,JFK,BUF,T5,narrow,19:29,1169,19:58,1198.0,76.0,1274.0,29.0,301.0
2024-08-01,F0563,B6,81,N627JB,DEP,JFK,RNO,T5,narrow,19:30,1170,19:29,1169.0,64.0,1233.0,-1.0,2411.0
2024-08-01,F0564,B6,1964,N789JB,ARR,SYR,JFK,T5,narrow,19:30,1170,,1169.0,11.0,1158.0,-1.0,209.0
2024-08-01,F0565,9E,5459,N908XJ,DEP,JFK,SAV,T4,narrow,19:30,1170,22:19,1339.0,71.0,1410.0,169.0,718.0
2024-08-01,F0566,B6,190,N923JB,ARR,SAN,JFK,T5,narrow,19:32,1172,,1159.0,7.0,1152.0,-13.0,2446.0
2024-08-01,F0567,B6,355,N948JB,DEP,JFK,ONT,T5,narrow,19:34,1174,19:32,1172.0,63.0,1235.0,-2.0,2429.0
2024-08-01,F0568,AA,16,N109NN,ARR,SFO,JFK,T8,narrow,19:39,1179,,1166.0,10.0,1156.0,-13.0,2586.0
2024-08-01,F0569,DL,1740,N103DY,DEP,JFK,MCO,T4,narrow,19:39,1179,20:00,1200.0,68.0,1268.0,21.0,944.0
2024-08-01,F0570,OO,3709,N312SY,DEP,JFK,ORD,T4,narrow,19:42,1182,02:16,136.0,20.0,156.0,394.0,740.0
2024-08-01,F0571,B6,2023,N964JT,DEP,JFK,LAX,T5,narrow,19:49,1189,22:03,1323.0,55.0,1378.0,134.0,2475.0
2024-08-01,F0572,DL,795,N544DN,ARR,LAS,JFK,T4,narrow,19:49,1189,,1214.0,72.0,1142.0,25.0,2248.0
2024-08-01,F0573,DL,667,N722TW,DEP,JFK,SFO,T4,narrow,19:50,1190,19:49,1189.0,75.0,1264.0,-1.0,2586.0
2024-08-01,F0574,YX,5650,N217JQ,ARR,CMH,JFK,T8,narrow,19:50,1190,,1172.0,11.0,1161.0,-18.0,483.0
2024-08-01,F0575,DL,1414,N114DN,DEP,JFK,FLL,T4,narrow,19:55,1195,19:54,1194.0,77.0,1271.0,-1.0,1069.0
2024-08-01,F0576,DL,1859,N875DN,DEP,JFK,SJU,T4,narrow,19:55,1195,19:53,1193.0,93.0,1286.0,-2.0,1598.0
2024-08-01,F0577,DL,1428,N929DZ,DEP,JFK,MIA,T4,narrow,19:55,1195,20:02,1202.0,79.0,1281.0,7.0,1089.0
2024-08-01,F0578,DL,424,N339DN,DEP,JFK,DEN,T4,narrow,19:55,1195,20:34,1234.0,64.0,1298.0,39.0,1626.0
2024-08-01,F0579,DL,951,N176DN,ARR,LAX,JFK,T4,narrow,19:57,1197,,1412.0,27.0,1385.0,215.0,2475.0
2024-08-01,F0580,YX,4611,N439YX,DEP,JFK,PIT,T8,narrow,19:59,1199,20:43,1243.0,108.0,1351.0,44.0,340.0
2024-08-01,F0581,YX,4586,N406YX,DEP,JFK,IND,T8,narrow,20:00,1200,19:57,1197.0,65.0,1262.0,-3.0,665.0
2024-08-01,F0582,B6,711,N968JT,DEP,JFK,LAS,T5,narrow,20:00,1200,19:59,1199.0,68.0,1267.0,-1.0,2248.0
2024-08-01,F0583,B6,1539,N324JB,ARR,MVY,JFK,T5,narrow,20:00,1200,,1184.0,9.0,1175.0,-16.0,173.0
