flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-08-16,F0415,DL,2093,N836DN,DEP,JFK,TPA,T4,narrow,15:44,944,15:58,958,31.0,989,14.0,1005.0
2024-08-16,F0416,B6,1802,N950JT,ARR,FLL,JFK,T5,narrow,15:44,944,,941,7.0,934,-3.0,1069.0
2024-08-16,F0417,B6,1963,N746JB,DEP,JFK,SYR,T5,narrow,15:45,945,15:41,941,30.0,971,-4.0,209.0
2024-08-16,F0418,AA,2226,N924AN,DEP,JFK,ORD,T8,narrow,15:45,945,16:23,983,24.0,1007,38.0,740.0
2024-08-16,F0419,AS,28,N964AK,ARR,SFO,JFK,T7,narrow,15:45,945,,895,5.0,890,-50.0,2586.0
2024-08-16,F0420,DL,429,N582DN,ARR,SEA,JFK,T4,narrow,15:49,949,,945,22.0,923,-4.0,2422.0
2024-08-16,F0421,B6,1205,N3142J,DEP,JFK,ORD,T5,narrow,15:50,950,15:49,949,37.0,986,-1.0,740.0
2024-08-16,F0422,DL,738,N175DN,DEP,JFK,LAX,T4,narrow,15:50,950,15:51,951,36.0,987,1.0,2475.0
2024-08-16,F0423,AA,320,N936NN,DEP,JFK,MIA,T8,narrow,15:55,955,15:53,953,35.0,988,-2.0,1089.0
2024-08-16,F0424,AS,34,N985AK,ARR,SEA,JFK,T7,narrow,15:56,956,,951,6.0,945,-5.0,2422.0
2024-08-16,F0425,DL,451,N579DT,ARR,PDX,JFK,T4,narrow,15:56,956,,926,18.0,908,-30.0,2454.0
2024-08-16,F0426,B6,615,N2105J,DEP,JFK,SFO,T5,narrow,15:58,958,16:01,961,38.0,999,3.0,2586.0
2024-08-16,F0427,B6,724,N990JL,ARR,LAX,JFK,T5,narrow,15:59,959,,921,15.0,906,-38.0,2475.0
2024-08-16,F0428,YX,4710,N124HQ,DEP,JFK,BNA,T8,narrow,15:59,959,15:53,953,38.0,991,-6.0,765.0
2024-08-16,F0429,YX,4350,N439YX,ARR,BNA,JFK,T8,narrow,15:59,959,,942,9.0,933,-17.0,765.0
2024-08-16,F0430,DL,405,N723TW,ARR,SFO,JFK,T4,narrow,15:59,959,,907,11.0,896,-52.0,2586.0
2024-08-16,F0431,B6,1211,N991JT,DEP,JFK,LAS,T5,narrow,15:59,959,15:51,951,33.0,984,-8.0,2248.0
2024-08-16,F0432,YX,5699,N218JQ,DEP,JFK,DCA,T8,narrow,16:00,960,15:58,958,52.0,1010,-2.0,213.0
2024-08-16,F0433,B6,317,N3112J,ARR,BOS,JFK,T5,narrow,16:00,960,,937,7.0,930,-23.0,187.0
2024-08-16,F0434,DL,979,N841MH,ARR,LAX,JFK,T4,narrow,16:00,960,,922,9.0,913,-38.0,2475.0
2024-08-16,F0435,B6,415,N339JB,ARR,HYA,JFK,T5,narrow,16:03,963,,959,7.0,952,-4.0,196.0
2024-08-16,F0436,YX,5806,N207JQ,ARR,MVY,JFK,T8,narrow,16:06,966,,951,9.0,942,-15.0,173.0
2024-08-16,F0437,YX,5836,N222JQ,ARR,ACK,JFK,T8,narrow,16:08,968,,944,11.0,933,-24.0,199.0
2024-08-16,F0438,DL,1387,N339NB,DEP,JFK,MSY,T4,narrow,16:13,973,16:04,964,41.0,1005,-9.0,1182.0
2024-08-16,F0439,AA,936,N9012,ARR,STT,JFK,T8,narrow,16:15,975,,960,7.0,953,-15.0,1623.0
2024-08-16,F0440,DL,648,N848DN,ARR,SLC,JFK,T4,narrow,16:17,977,,947,20.0,927,-30.0,1990.0
2024-08-16,F0441,YX,4378,N434YX,ARR,RDU,JFK,T8,narrow,16:20,980,,960,8.0,952,-20.0,427.0
2024-08-16,F0442,9E,5315,N279PQ,ARR,ITH,JFK,T4,narrow,16:20,980,,974,11.0,963,-6.0,189.0
2024-08-16,F0443,9E,5301,N582CA,DEP,JFK,RIC,T4,narrow,16:24,984,16:20,980,31.0,1011,-4.0,288.0
2024-08-16,F0444,AA,306,N101NN,DEP,JFK,LAX,T8,narrow,16:25,985,16:23,983,30.0,1013,-2.0,2475.0
2024-08-16,F0445,AA,2,N109NN,ARR,LAX,JFK,T8,narrow,16:27,987,,944,7.0,937,-43.0,2475.0
2024-08-16,F0446,OO,3657,N296SY,ARR,MKE,JFK,T4,narrow,16:28,988,,962,6.0,956,-26.0,745.0
2024-08-16,F0447,AA,2423,N905AN,DEP,JFK,DFW,T8,narrow,16:29,989,17:22,1042,24.0,1066,53.0,1391.0
2024-08-16,F0448,AA,2305,N107NN,DEP,JFK,SFO,T8,narrow,16:29,989,16:24,984,31.0,1015,-5.0,2586.0
2024-08-16,F0449,B6,184,N2029J,ARR,MCO,JFK,T5,narrow,16:30,990,,995,12.0,983,5.0,944.0
2024-08-16,F0450,B6,1189,N937JB,DEP,JFK,SAN,T5,narrow,16:30,990,16:36,996,33.0,1029,6.0,2446.0
2024-08-16,F0451,B6,1604,N954JB,ARR,SJU,JFK,T5,narrow,16:30,990,,990,11.0,979,0.0,1598.0
2024-08-16,F0452,9E,5077,N929XJ,DEP,JFK,CLT,T4,narrow,16:30,990,16:25,985,33.0,1018,-5.0,541.0
2024-08-16,F0453,B6,883,N638JB,DEP,JFK,MCO,T5,narrow,16:35,995,16:38,998,32.0,1030,3.0,944.0
2024-08-16,F0454,AA,2339,N323RM,ARR,PHX,JFK,T8,narrow,16:35,995,,960,6.0,954,-35.0,2153.0
2024-08-16,F0455,DL,887,N575DN,DEP,JFK,SLC,T4,narrow,16:35,995,16:26,986,26.0,1012,-9.0,1990.0
2024-08-16,F0456,DL,2443,N355NW,DEP,JFK,DTW,T4,narrow,16:35,995,16:35,995,32.0,1027,0.0,509.0
2024-08-16,F0457,B6,1538,N339JB,DEP,JFK,MVY,T5,narrow,16:40,1000,16:47,1007,31.0,1038,7.0,173.0
2024-08-16,F0458,DL,709,N548DN,DEP,JFK,SAN,T4,narrow,16:40,1000,16:45,1005,32.0,1037,5.0,2446.0
2024-08-16,F0459,B6,624,N988JT,ARR,LAX,JFK,T5,narrow,16:44,1004,,969,11.0,958,-35.0,2475.0
2024-08-16,F0460,B6,1473,N3194J,DEP,JFK,BNA,T5,narrow,16:45,1005,16:56,1016,44.0,1060,11.0,765.0
2024-08-16,F0461,DL,771,N172DN,DEP,JFK,LAX,T4,narrow,16:50,1010,16:43,1003,42.0,1045,-7.0,2475.0
2024-08-16,F0462,B6,739,N618JB,DEP,JFK,BQN,T5,narrow,16:50,1010,16:49,1009,37.0,1046,-1.0,1576.0
2024-08-16,F0463,AS,25,N964AK,DEP,JFK,SAN,T7,narrow,16:50,1010,16:42,1002,40.0,1042,-8.0,2446.0
2024-08-16,F0464,AS,27,N985AK,DEP,JFK,SFO,T7,narrow,16:56,1016,16:50,1010,41.0,1051,-6.0,2586.0
2024-08-16,F0465,B6,485,N998JE,ARR,ROC,JFK,T5,narrow,16:58,1018,,1051,4.0,1047,33.0,264.0
2024-08-16,F0466,B6,86,N3132J,ARR,RDU,JFK,T5,narrow,16:59,1019,,1005,5.0,1000,-14.0,427.0
2024-08-16,F0467,YX,5839,N207JQ,DEP,JFK,BOS,T8,narrow,16:59,1019,16:48,1008,39.0,1047,-11.0,187.0
2024-08-16,F0468,DL,2661,N329NB,ARR,MSP,JFK,T4,narrow,16:59,1019,,1062,14.0,1048,43.0,1029.0
2024-08-16,F0469,DL,806,N582DN,DEP,JFK,LAS,T4,narrow,16:59,1019,16:53,1013,36.0,1049,-6.0,2248.0
2024-08-16,F0470,YX,4359,N434YX,DEP,JFK,ORF,T8,narrow,17:00,1020,16:50,1010,31.0,1041,-10.0,290.0
2024-08-16,F0471,AA,2613,N9012,DEP,JFK,CLT,T8,narrow,17:00,1020,16:59,1019,33.0,1052,-1.0,541.0
2024-08-16,F0472,B6,1501,N834JB,DEP,JFK,FLL,T5,narrow,17:00,1020,17:04,1024,35.0,1059,4.0,1069.0
2024-08-16,F0473,B6,359,N3112J,DEP,JFK,BUR,T5,narrow,17:00,1020,17:49,1069,38.0,1107,49.0,2465.0
2024-08-16,F0474,YX,5638,N222JQ,DEP,JFK,BUF,T8,narrow,17:05,1025,16:58,1018,40.0,1058,-7.0,301.0
2024-08-16,F0475,9E,5296,N903XJ,ARR,BUF,JFK,T4,narrow,17:06,1026,,1005,8.0,997,-21.0,301.0
2024-08-16,F0476,DL,670,N723TW,DEP,JFK,SFO,T4,narrow,17:10,1030,17:13,1033,33.0,1066,3.0,2586.0
2024-08-16,F0477,9E,5150,N279PQ,DEP,JFK,RDU,T4,narrow,17:10,1030,17:01,1021,35.0,1056,-9.0,427.0
2024-08-16,F0478,DL,1234,N370NW,ARR,SAT,JFK,T4,narrow,17:15,1035,,991,6.0,985,-44.0,1587.0
2024-08-16,F0479,AA,1587,N336SR,DEP,JFK,PHX,T8,narrow,17:15,1035,17:14,1034,28.0,1062,-1.0,2153.0
2024-08-16,F0480,OO,3723,N296SY,DEP,JFK,MKE,T4,narrow,17:20,1040,17:08,1028,44.0,1072,-12.0,745.0
2024-08-16,F0481,DL,554,N122DU,ARR,DFW,JFK,T4,narrow,17:25,1045,,1016,9.0,1007,-29.0,1391.0
2024-08-16,F0482,AA,302,N109NN,DEP,JFK,LAX,T8,narrow,17:29,1049,17:21,1041,23.0,1064,-8.0,2475.0
2024-08-16,F0483,DL,1877,N514DE,ARR,SJU,JFK,T4,narrow,17:29,1049,,1038,9.0,1029,-11.0,1598.0
2024-08-16,F0484,B6,784,N630JB,ARR,MCO,JFK,T5,narrow,17:29,1049,,1036,6.0,1030,-13.0,944.0
2024-08-16,F0485,YX,4804,N439YX,DEP,JFK,RDU,T8,narrow,17:29,1049,17:28,1048,28.0,1076,-1.0,427.0
2024-08-16,F0486,DL,2293,N848DN,DEP,JFK,ATL,T4,narrow,17:30,1050,17:30,1050,29.0,1079,0.0,760.0
2024-08-16,F0487,YX,5863,N229JQ,ARR,BOS,JFK,T8,narrow,17:30,1050,,1036,11.0,1025,-14.0,187.0
2024-08-16,F0488,9E,5042,N295PQ,ARR,RDU,JFK,T4,narrow,17:30,1050,,1032,9.0,1023,-18.0,427.0
2024-08-16,F0489,AA,910,N865NN,ARR,CLT,JFK,T8,narrow,17:30,1050,,1092,7.0,1085,42.0,541.0
2024-08-16,F0490,9E,5328,N296PQ,ARR,SYR,JFK,T4,narrow,17:30,1050,,1034,20.0,1014,-16.0,209.0
2024-08-16,F0491,AS,24,N960AK,ARR,SAN,JFK,T7,narrow,17:30,1050,,1032,5.0,1027,-18.0,2446.0
2024-08-16,F0492,AA,1095,N323RM,DEP,JFK,MIA,T8,narrow,17:35,1055,17:34,1054,38.0,1092,-1.0,1089.0
2024-08-16,F0493,9E,5395,N325PQ,ARR,ORF,JFK,T4,narrow,17:39,1059,,1048,12.0,1036,-11.0,290.0
2024-08-16,F0494,B6,2404,N964JT,ARR,SJU,JFK,T5,narrow,17:39,1059,,1117,6.0,1111,58.0,1598.0
2024-08-16,F0495,9E,5299,N137EV,DEP,JFK,ROC,T4,narrow,17:44,1064,17:29,1049,50.0,1099,-15.0,264.0
2024-08-16,F0496,OO,3753,N313SY,ARR,ORD,JFK,T4,narrow,17:45,1065,,1051,13.0,1038,-14.0,740.0
2024-08-16,F0497,B6,308,N3132J,DEP,JFK,PWM,T5,narrow,17:45,1065,17:45,1065,33.0,1098,0.0,273.0
2024-08-16,F0498,DL,333,N542DE,ARR,LAS,JFK,T4,narrow,17:46,1066,,1063,7.0,1056,-3.0,2248.0
2024-08-16,F0499,DL,353,N842MH,DEP,JFK,LAX,T4,narrow,17:50,1070,17:46,1066,38.0,1104,-4.0,2475.0
2024-08-16,F0500,DL,1406,N392DA,ARR,AUS,JFK,T4,narrow,17:54,1074,,1072,9.0,1063,-2.0,1521.0
2024-08-16,F0501,B6,623,N988JT,DEP,JFK,LAX,T5,narrow,17:55,1075,17:44,1064,38.0,1102,-11.0,2475.0
2024-08-16,F0502,9E,5023,N903XJ,DEP,JFK,CVG,T4,narrow,17:56,1076,17:47,1067,44.0,1111,-9.0,589.0
2024-08-16,F0503,B6,1118,N2029J,DEP,JFK,BOS,T5,narrow,17:59,1079,18:50,1130,28.0,1158,51.0,187.0
2024-08-16,F0504,DL,2245,N329NB,DEP,JFK,MSP,T4,narrow,17:59,1079,18:35,1115,35.0,1150,36.0,1029.0
2024-08-16,F0505,DL,798,N579DT,DEP,JFK,PHX,T4,narrow,17:59,1079,18:03,1083,34.0,1117,4.0,2153.0
2024-08-16,F0506,AA,2899,N317PG,ARR,MIA,JFK,T8,narrow,18:00,1080,,1062,10.0,1052,-18.0,1089.0
2024-08-16,F0507,DL,958,N176DN,ARR,LAX,JFK,T4,narrow,18:00,1080,,1046,34.0,1012,-34.0,2475.0
2024-08-16,F0508,B6,720,N3152J,ARR,ATL,JFK,T5,narrow,18:04,1084,,1064,5.0,1059,-20.0,760.0
2024-08-16,F0509,B6,324,N983JT,ARR,LAX,JFK,T5,narrow,18:12,1092,,1059,5.0,1054,-33.0,2475.0
2024-08-16,F0510,DL,383,N707TW,ARR,SFO,JFK,T4,narrow,18:15,1095,,1079,46.0,1033,-16.0,2586.0
2024-08-16,F0511,AA,2246,N904NN,ARR,DFW,JFK,T8,narrow,18:15,1095,,1089,8.0,1081,-6.0,1391.0
2024-08-16,F0512,DL,1233,N370NW,DEP,JFK,AUS,T4,narrow,18:20,1100,18:20,1100,22.0,1122,0.0,1521.0
2024-08-16,F0513,9E,5293,N296PQ,DEP,JFK,CHS,T4,narrow,18:20,1100,18:15,1095,47.0,1142,-5.0,636.0
2024-08-16,F0514,9E,4914,N295PQ,DEP,JFK,IND,T4,narrow,18:20,1100,18:20,1100,25.0,1125,0.0,665.0
2024-08-16,F0515,DL,496,N122DU,DEP,JFK,DFW,T4,narrow,18:20,1100,18:14,1094,34.0,1128,-6.0,1391.0
2024-08-16,F0516,YX,5798,N229JQ,DEP,JFK,PIT,T8,narrow,18:20,1100,18:42,1122,29.0,1151,22.0,340.0
2024-08-16,F0517,B6,2474,N3195J,ARR,CHS,JFK,T5,narrow,18:22,1102,,1081,7.0,1074,-21.0,636.0
2024-08-16,F0518,DL,2588,N371NW,ARR,DTW,JFK,T4,narrow,18:24,1104,,1088,31.0,1057,-16.0,509.0
2024-08-16,F0519,B6,483,N630JB,DEP,JFK,MCO,T5,narrow,18:25,1105,18:27,1107,32.0,1139,2.0,944.0
2024-08-16,F0520,AA,485,N865NN,DEP,JFK,MIA,T8,narrow,18:28,1108,19:40,1180,27.0,1207,72.0,1089.0
2024-08-16,F0521,9E,5123,N325PQ,DEP,JFK,JAX,T4,narrow,18:29,1109,18:20,1100,29.0,1129,-9.0,828.0
2024-08-16,F0522,DL,532,N127DN,ARR,DEN,JFK,T4,narrow,18:29,1109,,1111,60.0,1051,2.0,1626.0
2024-08-16,F0523,B6,416,N992JB,ARR,SFO,JFK,T5,narrow,18:30,1110,,1310,17.0,1293,200.0,2586.0
2024-08-16,F0524,AS,17,N960AK,DEP,JFK,SEA,T7,narrow,18:31,1111,18:22,1102,33.0,1135,-9.0,2422.0
2024-08-16,F0525,B6,2901,N3023J,ARR,BUF,JFK,T5,narrow,18:33,1113,,1105,8.0,1097,-8.0,301.0
2024-08-16,F0526,OO,4026,N313SY,DEP,JFK,BNA,T4,narrow,18:35,1115,18:30,1110,34.0,1144,-5.0,765.0
2024-08-16,F0527,9E,5053,N901XJ,ARR,CLT,JFK,T4,narrow,18:39,1119,,1110,22.0,1088,-9.0,541.0
2024-08-16,F0528,9E,5308,N931XJ,ARR,BWI,JFK,T4,narrow,18:39,1119,,1088,5.0,1083,-31.0,184.0
2024-08-16,F0529,AA,184,N105NN,ARR,LAX,JFK,T8,narrow,18:40,1120,,1077,7.0,1070,-43.0,2475.0
2024-08-16,F0530,B6,726,N3062J,ARR,SAT,JFK,T5,narrow,18:41,1121,,1097,4.0,1093,-24.0,1587.0
2024-08-16,F0531,YX,5713,N221JQ,ARR,DCA,JFK,T8,narrow,18:45,1125,,1100,9.0,1091,-25.0,213.0
2024-08-16,F0532,OO,3928,N610CZ,ARR,IAD,JFK,T4,narrow,18:45,1125,,1138,6.0,1132,13.0,228.0
2024-08-16,F0533,DL,1514,N875DN,ARR,MIA,JFK,T4,narrow,18:45,1125,,1142,70.0,1072,17.0,1089.0
2024-08-16,F0534,DL,2398,N576DN,ARR,ATL,JFK,T4,narrow,18:45,1125,,1132,37.0,1095,7.0,760.0
2024-08-16,F0535,DL,2090,N302DN,ARR,MCO,JFK,T4,narrow,18:45,1125,,1114,46.0,1068,-11.0,944.0
2024-08-16,F0536,DL,854,N317DN,ARR,FLL,JFK,T4,narrow,18:45,1125,,1107,41.0,1066,-18.0,1069.0
2024-08-16,F0537,B6,161,N954JB,DEP,JFK,SMF,T5,narrow,18:47,1127,18:44,1124,30.0,1154,-3.0,2521.0
2024-08-16,F0538,B6,263,N964JT,DEP,JFK,SEA,T5,narrow,18:49,1129,19:47,1187,42.0,1229,58.0,2422.0
2024-08-16,F0539,B6,1084,N804JB,ARR,MCO,JFK,T5,narrow,18:50,1130,,1103,4.0,1099,-27.0,944.0
2024-08-16,F0540,B6,803,N972JT,DEP,JFK,SJU,T5,narrow,18:55,1135,18:59,1139,38.0,1177,4.0,1598.0
2024-08-16,F0541,DL,688,N514DE,DEP,JFK,SEA,T4,narrow,18:56,1136,18:50,1130,31.0,1161,-6.0,2422.0
2024-08-16,F0542,B6,918,N3152J,DEP,JFK,BOS,T5,narrow,18:59,1139,18:59,1139,30.0,1169,0.0,187.0
2024-08-16,F0543,B6,71,N709JB,DEP,JFK,SLC,T5,narrow,18:59,1139,18:53,1133,33.0,1166,-6.0,1990.0
2024-08-16,F0544,DL,1636,N392DA,DEP,JFK,TPA,T4,narrow,18:59,1139,19:09,1149,32.0,1181,10.0,1005.0
2024-08-16,F0545,YX,4396,N413YX,ARR,IND,JFK,T8,narrow,19:00,1140,,1116,10.0,1106,-24.0,665.0
2024-08-16,F0546,B6,1498,N593JB,ARR,DEN,JFK,T5,narrow,19:00,1140,,1209,14.0,1195,69.0,1626.0
2024-08-16,F0547,B6,192,N323JB,ARR,ACK,JFK,T5,narrow,19:00,1140,,1120,7.0,1113,-20.0,199.0
2024-08-16,F0548,DL,707,N178DN,DEP,JFK,LAX,T4,narrow,19:00,1140,19:00,1140,32.0,1172,0.0,2475.0
2024-08-16,F0549,AA,2038,N317PG,DEP,JFK,CLT,T8,narrow,19:05,1145,19:02,1142,26.0,1168,-3.0,541.0
2024-08-16,F0550,B6,448,N987JT,ARR,LAS,JFK,T5,narrow,19:06,1146,,1118,4.0,1114,-28.0,2248.0
2024-08-16,F0551,DL,863,N542DE,DEP,JFK,SLC,T4,narrow,19:07,1147,19:03,1143,33.0,1176,-4.0,1990.0
2024-08-16,F0552,DL,778,N515DE,DEP,JFK,LAS,T4,narrow,19:10,1150,19:00,1140,38.0,1178,-10.0,2248.0
2024-08-16,F0553,YX,4366,N427YX,ARR,BOS,JFK,T8,narrow,19:15,1155,,1158,12.0,1146,3.0,187.0
2024-08-16,F0554,B6,135,N645JB,DEP,JFK,PHX,T5,narrow,19:15,1155,19:14,1154,27.0,1181,-1.0,2153.0
2024-08-16,F0555,YX,4486,N104HQ,ARR,DCA,JFK,T8,narrow,19:18,1158,,1120,8.0,1112,-38.0,213.0
2024-08-16,F0556,B6,1964,N746JB,ARR,SYR,JFK,T5,narrow,19:20,1160,,1148,5.0,1143,-12.0,209.0
2024-08-16,F0557,AS,30,N956AK,ARR,SFO,JFK,T7,narrow,19:25,1165,,1157,4.0,1153,-8.0,2586.0
2024-08-16,F0558,9E,5459,N931XJ,DEP,JFK,SAV,T4,narrow,19:29,1169,19:26,1166,29.0,1195,-3.0,718.0
2024-08-16,F0559,AA,790,N9029F,ARR,CLT,JFK,T8,narrow,19:29,1169,,1228,18.0,1210,59.0,541.0
2024-08-16,F0560,9E,5036,N901XJ,DEP,JFK,CLT,T4,narrow,19:29,1169,19:21,1161,29.0,1190,-8.0,541.0
2024-08-16,F0561,DL,2512,N371NW,DEP,JFK,DTW,T4,narrow,19:29,1169,19:44,1184,34.0,1218,15.0,509.0
2024-08-16,F0562,DL,667,N707TW,DEP,JFK,SFO,T4,narrow,19:29,1169,19:35,1175,31.0,1206,6.0,2586.0
2024-08-16,F0563,9E,5103,N538CA,DEP,JFK,RDU,T4,narrow,19:29,1169,19:19,1159,32.0,1191,-10.0,427.0
2024-08-16,F0564,B6,2,N3023J,DEP,JFK,BUF,T5,narrow,19:30,1170,19:23,1163,34.0,1197,-7.0,301.0
2024-08-16,F0565,B6,355,N971JT,DEP,JFK,ONT,T5,narrow,19:30,1170,19:28,1168,30.0,1198,-2.0,2429.0
2024-08-16,F0566,AA,117,N105NN,DEP,JFK,LAX,T8,narrow,19:30,1170,19:29,1169,27.0,1196,-1.0,2475.0
2024-08-16,F0567,B6,680,N3185J,ARR,MKE,JFK,T5,narrow,19:31,1171,,1144,10.0,1134,-27.0,745.0
2024-08-16,F0568,B6,190,N989JT,ARR,SAN,JFK,T5,narrow,19:32,1172,,1142,2.0,1140,-30.0,2446.0
2024-08-16,F0569,OO,3709,N610CZ,DEP,JFK,ORD,T4,narrow,19:35,1175,19:41,1181,47.0,1228,6.0,740.0
2024-08-16,F0570,YX,5658,N221JQ,DEP,JFK,CMH,T8,narrow,19:35,1175,19:27,1167,36.0,1203,-8.0,483.0
2024-08-16,F0571,AA,16,N117AN,ARR,SFO,JFK,T8,narrow,19:35,1175,,1108,6.0,1102,-67.0,2586.0
2024-08-16,F0572,DL,1740,N302DN,DEP,JFK,MCO,T4,narrow,19:39,1179,19:47,1187,46.0,1233,8.0,944.0
2024-08-16,F0573,DL,795,N907DN,ARR,LAS,JFK,T4,narrow,19:49,1189,,1176,52.0,1124,-13.0,2248.0
2024-08-16,F0574,B6,2023,N983JT,DEP,JFK,LAX,T5,narrow,19:49,1189,19:42,1182,32.0,1214,-7.0,2475.0
2024-08-16,F0575,YX,5650,N235JQ,ARR,CMH,JFK,T8,narrow,19:50,1190,,1174,25.0,1149,-16.0,483.0
2024-08-16,F0576,DL,424,N527DE,DEP,JFK,DEN,T4,narrow,19:55,1195,20:07,1207,43.0,1250,12.0,1626.0
2024-08-16,F0577,DL,1859,N803DN,DEP,JFK,SJU,T4,narrow,19:55,1195,20:19,1219,30.0,1249,24.0,1598.0
2024-08-16,F0578,DL,1428,N875DN,DEP,JFK,MIA,T4,narrow,19:55,1195,20:23,1223,24.0,1247,28.0,1089.0
2024-08-16,F0579,DL,1414,N127DN,DEP,JFK,FLL,T4,narrow,19:55,1195,20:01,1201,34.0,1235,6.0,1069.0
2024-08-16,F0580,DL,951,N177DN,ARR,LAX,JFK,T4,narrow,19:57,1197,,1285,26.0,1259,88.0,2475.0
2024-08-16,F0581,9E,5289,N301PQ,ARR,ROC,JFK,T4,narrow,20:00,1200,,1158,7.0,1151,-42.0,264.0
2024-08-16,F0582,B6,711,N4074J,DEP,JFK,LAS,T5,narrow,20:00,1200,21:52,1312,12.0,1324,112.0,2248.0
2024-08-16,F0583,AA,842,N814AW,ARR,AUS,JFK,T8,narrow,20:00,1200,,1170,8.0,1162,-30.0,1521.0
2024-08-16,F0584,YX,4586,N104HQ,DEP,JFK,IND,T8,narrow,20:00,1200,19:55,1195,26.0,1221,-5.0,665.0
2024-08-16,F0585,YX,4611,N427YX,DEP,JFK,PIT,T8,narrow,20:00,1200,19:50,1190,44.0,1234,-10.0,340.0
2024-08-16,F0586,B6,1539,N339JB,ARR,MVY,JFK,T5,narrow,20:00,1200,,1170,11.0,1159,-30.0,173.0
2024-08-16,F0587,DL,1035,N116DU,ARR,JAX,JFK,T4,narrow,20:01,1201,,1194,48.0,1146,-7.0,828.0
2024-08-16,F0588,9E,5305,N308PQ,ARR,SAV,JFK,T4,narrow,20:01,1201,,1174,8.0,1166,-27.0,718.0
2024-08-16,F0589,B6,153,N593JB,DEP,JFK,PBI,T5,narrow,20:05,1205,21:03,1263,25.0,1288,58.0,1028.0
2024-08-16,F0590,B6,283,N952JB,DEP,JFK,MCO,T5,narrow,20:05,1205,20:20,1220,31.0,1251,15.0,944.0
2024-08-16,F0591,YX,4305,N408YX,ARR,CLE,JFK,T8,narrow,20:08,1208,,1221,9.0,1212,13.0,425.0
2024-08-16,F0592,DL,415,N507DZ,ARR,SEA,JFK,T4,narrow,20:09,1209,,1183,8.0,1175,-26.0,2422.0
2024-08-16,F0593,DL,684,N576DN,DEP,JFK,PDX,T4,narrow,20:10,1210,20:06,1206,34.0,1240,-4.0,2454.0
2024-08-16,F0594,B6,65,N3062J,DEP,JFK,ABQ,T5,narrow,20:13,1213,20:08,1208,19.0,1227,-5.0,1826.0
2024-08-16,F0595,AA,2772,N4005X,DEP,JFK,AUS,T8,narrow,20:15,1215,20:21,1221,20.0,1241,6.0,1521.0
2024-08-16,F0596,9E,4810,N153PQ,ARR,IND,JFK,T4,narrow,20:20,1220,,1172,8.0,1164,-48.0,665.0
2024-08-16,F0597,B6,97,N746JB,DEP,JFK,DEN,T5,narrow,20:20,1220,20:14,1214,18.0,1232,-6.0,1626.0
2024-08-16,F0598,9E,5071,N292PQ,ARR,PIT,JFK,T4,narrow,20:20,1220,,1211,6.0,1205,-9.0,340.0
2024-08-16,F0599,9E,5507,N313PQ,ARR,CVG,JFK,T4,narrow,20:21,1221,,1183,10.0,1173,-38.0,589.0
2024-08-16,F0600,B6,815,N987JT,DEP,JFK,SFO,T5,narrow,20:25,1225,20:21,1221,16.0,1237,-4.0,2586.0
2024-08-16,F0601,AS,41,N956AK,DEP,JFK,SFO,T7,narrow,20:25,1225,20:18,1218,25.0,1243,-7.0,2586.0
2024-08-16,F0602,9E,4803,N582CA,ARR,RIC,JFK,T4,narrow,20:26,1226,,1265,19.0,1246,39.0,288.0
2024-08-16,F0603,DL,791,N574DT,ARR,PHX,JFK,T4,narrow,20:29,1229,,1233,35.0,1198,4.0,2153.0
2024-08-16,F0604,DL,668,N703TW,ARR,SFO,JFK,T4,narrow,20:29,1229,,1195,8.0,1187,-34.0,2586.0
2024-08-16,F0605,B6,2101,N828JB,DEP,JFK,FLL,T5,narrow,20:29,1229,20:22,1222,33.0,1255,-7.0,1069.0
2024-08-16,F0606,9E,4975,N691CA,ARR,CLE,JFK,T4,narrow,20:29,1229,,1206,8.0,1198,-23.0,425.0
2024-08-16,F0607,9E,4935,N132EV,ARR,CHS,JFK,T4,narrow,20:29,1229,,1231,8.0,1223,2.0,636.0
2024-08-16,F0608,YX,4809,N445YX,ARR,CVG,JFK,T8,narrow,20:30,1230,,1207,15.0,1192,-23.0,589.0
2024-08-16,F0609,AA,4,N102NN,ARR,LAX,JFK,T8,narrow,20:30,1230,,1186,6.0,1180,-44.0,2475.0
2024-08-16,F0610,AA,177,N117AN,DEP,JFK,SFO,T8,narrow,20:30,1230,20:20,1220,28.0,1248,-10.0,2586.0
2024-08-16,F0611,AA,2225,N318TD,ARR,MIA,JFK,T8,narrow,20:34,1234,,1250,19.0,1231,16.0,1089.0
2024-08-16,F0612,B6,1678,N3196J,ARR,JAX,JFK,T5,narrow,20:36,1236,,1233,14.0,1219,-3.0,828.0
2024-08-16,F0613,YX,4359,N434YX,ARR,ORF,JFK,T8,narrow,20:49,1249,,1239,8.0,1231,-10.0,290.0
2024-08-16,F0614,B6,223,N989JT,DEP,JFK,LAX,T5,narrow,20:49,1249,20:45,1245,20.0,1265,-4.0,2475.0
2024-08-16,F0615,DL,2190,N528DE,DEP,JFK,ATL,T4,narrow,20:50,1250,21:04,1264,14.0,1278,14.0,760.0
