flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,terminal,aircraft_type,scheduled_time,scheduled_min,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi,actual_time
2024-06-17,F0417,YX,5699,N233JQ,DEP,JFK,DCA,T8,narrow,15:45,945,938,38.0,976,-7.0,213.0,15:38
2024-06-17,F0418,YX,4517,N420YX,ARR,BOS,JFK,T8,narrow,15:45,945,932,10.0,922,-13.0,187.0,
2024-06-17,F0419,OO,3931,N613CZ,DEP,JFK,IAD,T4,narrow,15:45,945,966,32.0,998,21.0,228.0,16:06
2024-06-17,F0420,B6,2291,N247JB,DEP,JFK,ACK,T5,narrow,15:45,945,943,31.0,974,-2.0,199.0,15:43
2024-06-17,F0421,B6,1802,N994JL,ARR,FLL,JFK,T5,narrow,15:46,946,915,4.0,911,-31.0,1069.0,
2024-06-17,F0422,DL,429,N545DE,ARR,SEA,JFK,T4,narrow,15:49,949,964,13.0,951,15.0,2422.0,
2024-06-17,F0423,DL,405,N717TW,ARR,SFO,JFK,T4,narrow,15:50,950,946,12.0,934,-4.0,2586.0,
2024-06-17,F0424,B6,1205,N3118J,DEP,JFK,ORD,T5,narrow,15:50,950,979,29.0,1008,29.0,740.0,16:19
2024-06-17,F0425,DL,738,N179DN,DEP,JFK,LAX,T4,narrow,15:50,950,962,30.0,992,12.0,2475.0,16:02
2024-06-17,F0426,B6,1963,N644JB,DEP,JFK,SYR,T5,narrow,15:50,950,1099,30.0,1129,149.0,209.0,18:19
2024-06-17,F0427,YX,5843,N208JQ,ARR,MVY,JFK,T8,narrow,15:56,956,941,5.0,936,-15.0,173.0,
2024-06-17,F0428,AS,34,N282AK,ARR,SEA,JFK,T7,narrow,15:56,956,956,4.0,952,0.0,2422.0,
2024-06-17,F0429,AA,320,N933AN,DEP,JFK,MIA,T8,narrow,15:59,959,957,25.0,982,-2.0,1089.0,15:57
2024-06-17,F0430,AA,2305,N103NN,DEP,JFK,SFO,T8,narrow,15:59,959,981,24.0,1005,22.0,2586.0,16:21
2024-06-17,F0431,B6,615,N982JB,DEP,JFK,SFO,T5,narrow,15:59,959,976,26.0,1002,17.0,2586.0,16:16
2024-06-17,F0432,B6,1211,N993JE,DEP,JFK,LAS,T5,narrow,15:59,959,952,29.0,981,-7.0,2248.0,15:52
2024-06-17,F0433,DL,979,N842MH,ARR,LAX,JFK,T4,narrow,16:00,960,951,9.0,942,-9.0,2475.0,
2024-06-17,F0434,9E,4842,N935XJ,ARR,CLT,JFK,T4,narrow,16:00,960,937,7.0,930,-23.0,541.0,
2024-06-17,F0435,B6,317,N3121J,ARR,BOS,JFK,T5,narrow,16:01,961,965,8.0,957,4.0,187.0,
2024-06-17,F0436,B6,724,N988JT,ARR,LAX,JFK,T5,narrow,16:01,961,942,11.0,931,-19.0,2475.0,
2024-06-17,F0437,B6,415,N324JB,ARR,HYA,JFK,T5,narrow,16:05,965,956,8.0,948,-9.0,196.0,
2024-06-17,F0438,DL,740,N527DE,DEP,JFK,SEA,T4,narrow,16:05,965,987,23.0,1010,22.0,2422.0,16:27
2024-06-17,F0439,B6,184,N2043J,ARR,MCO,JFK,T5,narrow,16:07,967,986,3.0,983,19.0,944.0,
2024-06-17,F0440,YX,5836,N878RW,ARR,ACK,JFK,T8,narrow,16:09,969,1071,33.0,1038,102.0,199.0,
2024-06-17,F0441,DL,1387,N341NB,DEP,JFK,MSY,T4,narrow,16:10,970,963,44.0,1007,-7.0,1182.0,16:03
2024-06-17,F0442,YX,4515,N432YX,ARR,BNA,JFK,T8,narrow,16:19,979,971,12.0,959,-8.0,765.0,
2024-06-17,F0443,YX,4378,N417YX,ARR,RDU,JFK,T8,narrow,16:19,979,963,10.0,953,-16.0,427.0,
2024-06-17,F0444,DL,648,N901DN,ARR,SLC,JFK,T4,narrow,16:20,980,976,15.0,961,-4.0,1990.0,
2024-06-17,F0445,AA,306,N105NN,DEP,JFK,LAX,T8,narrow,16:25,985,1210,27.0,1237,225.0,2475.0,20:10
2024-06-17,F0446,AA,2423,N934AN,DEP,JFK,DFW,T8,narrow,16:25,985,1005,22.0,1027,20.0,1391.0,16:45
2024-06-17,F0447,YX,4710,N420YX,DEP,JFK,BNA,T8,narrow,16:26,986,978,23.0,1001,-8.0,765.0,16:18
2024-06-17,F0448,OO,3829,N326SY,ARR,MKE,JFK,T4,narrow,16:29,989,982,6.0,976,-7.0,745.0,
2024-06-17,F0449,AA,2339,N930NN,ARR,PHX,JFK,T8,narrow,16:29,989,1013,10.0,1003,24.0,2153.0,
2024-06-17,F0450,9E,5077,N301PQ,DEP,JFK,CLT,T4,narrow,16:29,989,997,37.0,1034,8.0,541.0,16:37
2024-06-17,F0451,B6,883,N507JT,DEP,JFK,MCO,T5,narrow,16:30,990,995,28.0,1023,5.0,944.0,16:35
2024-06-17,F0452,B6,1189,N946JL,DEP,JFK,SAN,T5,narrow,16:30,990,987,22.0,1009,-3.0,2446.0,16:27
2024-06-17,F0453,B6,1604,N948JB,ARR,SJU,JFK,T5,narrow,16:32,992,971,6.0,965,-21.0,1598.0,
2024-06-17,F0454,DL,887,N572DT,DEP,JFK,SLC,T4,narrow,16:35,995,1013,20.0,1033,18.0,1990.0,16:53
2024-06-17,F0455,DL,2443,N329NB,DEP,JFK,DTW,T4,narrow,16:35,995,1030,36.0,1066,35.0,509.0,17:10
2024-06-17,F0456,AA,2,N101NN,ARR,LAX,JFK,T8,narrow,16:39,999,979,6.0,973,-20.0,2475.0,
2024-06-17,F0457,B6,1538,N324JB,DEP,JFK,MVY,T5,narrow,16:40,1000,1000,26.0,1026,0.0,173.0,16:40
2024-06-17,F0458,B6,485,N3139J,ARR,ROC,JFK,T5,narrow,16:44,1004,987,9.0,978,-17.0,264.0,
2024-06-17,F0459,B6,86,N3149J,ARR,RDU,JFK,T5,narrow,16:45,1005,1088,4.0,1084,83.0,427.0,
2024-06-17,F0460,DL,1877,N544DN,ARR,SJU,JFK,T4,narrow,16:49,1009,989,17.0,972,-20.0,1598.0,
2024-06-17,F0461,DL,771,N172DN,DEP,JFK,LAX,T4,narrow,16:50,1010,1005,27.0,1032,-5.0,2475.0,16:45
2024-06-17,F0462,9E,5109,N308PQ,ARR,BUF,JFK,T4,narrow,16:50,1010,1016,14.0,1002,6.0,301.0,
2024-06-17,F0463,AS,25,N413AS,DEP,JFK,SAN,T7,narrow,16:50,1010,1008,33.0,1041,-2.0,2446.0,16:48
2024-06-17,F0464,9E,5315,N928XJ,ARR,ITH,JFK,T4,narrow,16:54,1014,1010,21.0,989,-4.0,189.0,
2024-06-17,F0465,DL,806,N573DT,DEP,JFK,LAS,T4,narrow,16:54,1014,1038,29.0,1067,24.0,2248.0,17:18
2024-06-17,F0466,AS,27,N282AK,DEP,JFK,SFO,T7,narrow,16:56,1016,1017,39.0,1056,1.0,2586.0,16:57
2024-06-17,F0467,DL,798,N545DE,DEP,JFK,PHX,T4,narrow,16:59,1019,1036,41.0,1077,17.0,2153.0,17:16
2024-06-17,F0468,B6,624,N980JT,ARR,LAX,JFK,T5,narrow,16:59,1019,998,2.0,996,-21.0,2475.0,
2024-06-17,F0469,YX,4359,N417YX,DEP,JFK,ORF,T8,narrow,16:59,1019,1012,39.0,1051,-7.0,290.0,16:52
2024-06-17,F0470,B6,359,N3121J,DEP,JFK,BUR,T5,narrow,16:59,1019,1052,22.0,1074,33.0,2465.0,17:32
2024-06-17,F0471,YX,5802,N244JQ,ARR,BOS,JFK,T8,narrow,17:00,1020,1005,11.0,994,-15.0,187.0,
2024-06-17,F0472,YX,5793,N208JQ,DEP,JFK,BOS,T8,narrow,17:00,1020,1010,36.0,1046,-10.0,187.0,16:50
2024-06-17,F0473,9E,5150,N935XJ,DEP,JFK,RDU,T4,narrow,17:00,1020,1015,33.0,1048,-5.0,427.0,16:55
2024-06-17,F0474,DL,670,N717TW,DEP,JFK,SFO,T4,narrow,17:00,1020,1016,43.0,1059,-4.0,2586.0,16:56
2024-06-17,F0475,DL,438,N131DU,ARR,DFW,JFK,T4,narrow,17:02,1022,1052,8.0,1044,30.0,1391.0,
2024-06-17,F0476,B6,1501,N508JL,DEP,JFK,FLL,T5,narrow,17:05,1025,1023,32.0,1055,-2.0,1069.0,17:03
2024-06-17,F0477,YX,5778,N878RW,DEP,JFK,BUF,T8,narrow,17:05,1025,1114,43.0,1157,89.0,301.0,18:34
2024-06-17,F0478,AA,1587,N341TR,DEP,JFK,PHX,T8,narrow,17:10,1030,1029,32.0,1061,-1.0,2153.0,17:09
2024-06-17,F0479,DL,2661,N323NB,ARR,MSP,JFK,T4,narrow,17:15,1035,1014,15.0,999,-21.0,1029.0,
2024-06-17,F0480,DL,1166,N361NW,ARR,SAT,JFK,T4,narrow,17:19,1039,1039,9.0,1030,0.0,1587.0,
2024-06-17,F0481,B6,739,N2027J,DEP,JFK,BQN,T5,narrow,17:19,1039,1127,47.0,1174,88.0,1576.0,18:47
2024-06-17,F0482,B6,784,N644JB,ARR,MCO,JFK,T5,narrow,17:28,1048,1047,7.0,1040,-1.0,944.0,
2024-06-17,F0483,AA,302,N101NN,DEP,JFK,LAX,T8,narrow,17:29,1049,1041,24.0,1065,-8.0,2475.0,17:21
2024-06-17,F0484,AA,1095,N930NN,DEP,JFK,MIA,T8,narrow,17:29,1049,1077,28.0,1105,28.0,1089.0,17:57
2024-06-17,F0485,YX,4804,N432YX,DEP,JFK,RDU,T8,narrow,17:29,1049,1044,21.0,1065,-5.0,427.0,17:24
2024-06-17,F0486,B6,1473,N3156J,DEP,JFK,BNA,T5,narrow,17:29,1049,1047,24.0,1071,-2.0,765.0,17:27
2024-06-17,F0487,OO,3723,N326SY,DEP,JFK,MKE,T4,narrow,17:30,1050,1062,41.0,1103,12.0,745.0,17:42
2024-06-17,F0488,DL,2293,N867DN,DEP,JFK,ATL,T4,narrow,17:30,1050,1060,26.0,1086,10.0,760.0,17:40
2024-06-17,F0489,AS,24,N237AK,ARR,SAN,JFK,T7,narrow,17:30,1050,1024,4.0,1020,-26.0,2446.0,
2024-06-17,F0490,B6,308,N3149J,DEP,JFK,PWM,T5,narrow,17:30,1050,1153,73.0,1226,103.0,273.0,19:13
2024-06-17,F0491,9E,5328,N182GJ,ARR,SYR,JFK,T4,narrow,17:30,1050,1039,12.0,1027,-11.0,209.0,
2024-06-17,F0492,OO,3804,N243SY,ARR,ORD,JFK,T4,narrow,17:34,1054,1042,6.0,1036,-12.0,740.0,
2024-06-17,F0493,AA,2246,N983AN,ARR,DFW,JFK,T8,narrow,17:34,1054,1049,6.0,1043,-5.0,1391.0,
2024-06-17,F0494,AA,936,N5007E,ARR,STT,JFK,T8,narrow,17:35,1055,1031,6.0,1025,-24.0,1623.0,
2024-06-17,F0495,9E,5299,N308PQ,DEP,JFK,ROC,T4,narrow,17:40,1060,1055,23.0,1078,-5.0,264.0,17:35
2024-06-17,F0496,9E,5023,N928XJ,DEP,JFK,CVG,T4,narrow,17:44,1064,1057,31.0,1088,-7.0,589.0,17:37
2024-06-17,F0497,B6,623,N988JT,DEP,JFK,LAX,T5,narrow,17:45,1065,1062,28.0,1090,-3.0,2475.0,17:42
2024-06-17,F0498,DL,333,N578DN,ARR,LAS,JFK,T4,narrow,17:45,1065,1050,19.0,1031,-15.0,2248.0,
2024-06-17,F0499,B6,2474,N3162J,ARR,CHS,JFK,T5,narrow,17:49,1069,1042,4.0,1038,-27.0,636.0,
2024-06-17,F0500,9E,5042,N910XJ,ARR,RDU,JFK,T4,narrow,17:49,1069,1040,6.0,1034,-29.0,427.0,
2024-06-17,F0501,DL,353,N836MH,DEP,JFK,LAX,T4,narrow,17:50,1070,1059,35.0,1094,-11.0,2475.0,17:39
2024-06-17,F0502,DL,383,N718TW,ARR,SFO,JFK,T4,narrow,17:59,1079,1057,18.0,1039,-22.0,2586.0,
2024-06-17,F0503,DL,709,N544DN,DEP,JFK,SAN,T4,narrow,17:59,1079,1074,36.0,1110,-5.0,2446.0,17:54
2024-06-17,F0504,DL,1406,N3736C,ARR,AUS,JFK,T4,narrow,17:59,1079,1104,10.0,1094,25.0,1521.0,
2024-06-17,F0505,DL,2398,N547DE,ARR,ATL,JFK,T4,narrow,17:59,1079,1037,5.0,1032,-42.0,760.0,
2024-06-17,F0506,AA,2038,N723UW,DEP,JFK,CLT,T8,narrow,17:59,1079,1244,21.0,1265,165.0,541.0,20:44
2024-06-17,F0507,YX,5696,N244JQ,DEP,JFK,PIT,T8,narrow,18:00,1080,1072,33.0,1105,-8.0,340.0,17:52
2024-06-17,F0508,AA,2899,N902NN,ARR,MIA,JFK,T8,narrow,18:00,1080,1057,8.0,1049,-23.0,1089.0,
2024-06-17,F0509,DL,496,N131DU,DEP,JFK,DFW,T4,narrow,18:00,1080,1114,71.0,1185,34.0,1391.0,18:34
2024-06-17,F0510,B6,720,N3185J,ARR,ATL,JFK,T5,narrow,18:06,1086,1082,16.0,1066,-4.0,760.0,
2024-06-17,F0511,9E,4919,N341PQ,DEP,JFK,JAX,T4,narrow,18:10,1090,1085,33.0,1118,-5.0,828.0,18:05
2024-06-17,F0512,B6,324,N985JT,ARR,LAX,JFK,T5,narrow,18:12,1092,1082,4.0,1078,-10.0,2475.0,
2024-06-17,F0513,DL,958,N177DN,ARR,LAX,JFK,T4,narrow,18:15,1095,1086,9.0,1077,-9.0,2475.0,
2024-06-17,F0514,DL,2245,N323NB,DEP,JFK,MSP,T4,narrow,18:15,1095,1109,36.0,1145,14.0,1029.0,18:29
2024-06-17,F0515,B6,483,N558JB,DEP,JFK,MCO,T5,narrow,18:15,1095,1136,46.0,1182,41.0,944.0,18:56
2024-06-17,F0516,DL,2588,N378NW,ARR,DTW,JFK,T4,narrow,18:20,1100,1082,14.0,1068,-18.0,509.0,
2024-06-17,F0517,9E,4812,N182GJ,DEP,JFK,CHS,T4,narrow,18:20,1100,1093,46.0,1139,-7.0,636.0,18:13
2024-06-17,F0518,DL,1233,N361NW,DEP,JFK,AUS,T4,narrow,18:24,1104,1128,37.0,1165,24.0,1521.0,18:48
2024-06-17,F0519,DL,425,N349DX,ARR,DEN,JFK,T4,narrow,18:25,1105,1141,7.0,1134,36.0,1626.0,
2024-06-17,F0520,OO,3709,N243SY,DEP,JFK,ORD,T4,narrow,18:25,1105,1108,52.0,1160,3.0,740.0,18:28
2024-06-17,F0521,YX,4396,N134HQ,ARR,IND,JFK,T8,narrow,18:28,1108,1108,7.0,1101,0.0,665.0,
2024-06-17,F0522,B6,263,N980JT,DEP,JFK,SEA,T5,narrow,18:29,1109,1108,40.0,1148,-1.0,2422.0,18:28
2024-06-17,F0523,B6,904,N956JT,ARR,SJU,JFK,T5,narrow,18:29,1109,1090,3.0,1087,-19.0,1598.0,
2024-06-17,F0524,AA,485,N983AN,DEP,JFK,MIA,T8,narrow,18:29,1109,1110,34.0,1144,1.0,1089.0,18:30
2024-06-17,F0525,B6,71,N537JT,DEP,JFK,SLC,T5,narrow,18:30,1110,1108,29.0,1137,-2.0,1990.0,18:28
2024-06-17,F0526,AA,184,N106NN,ARR,LAX,JFK,T8,narrow,18:30,1110,1089,6.0,1083,-21.0,2475.0,
2024-06-17,F0527,B6,416,N961JT,ARR,SFO,JFK,T5,narrow,18:30,1110,1100,9.0,1091,-10.0,2586.0,
2024-06-17,F0528,B6,726,N3157J,ARR,SAT,JFK,T5,narrow,18:32,1112,1084,4.0,1080,-28.0,1587.0,
2024-06-17,F0529,B6,2901,N3112J,ARR,BUF,JFK,T5,narrow,18:33,1113,1206,12.0,1194,93.0,301.0,
2024-06-17,F0530,AS,17,N237AK,DEP,JFK,SEA,T7,narrow,18:33,1113,1109,44.0,1153,-4.0,2422.0,18:29
2024-06-17,F0531,B6,1118,N3162J,DEP,JFK,BOS,T5,narrow,18:35,1115,1125,38.0,1163,10.0,187.0,18:45
2024-06-17,F0532,9E,4914,N910XJ,DEP,JFK,IND,T4,narrow,18:39,1119,1114,47.0,1161,-5.0,665.0,18:34
2024-06-17,F0533,YX,5713,N241JQ,ARR,DCA,JFK,T8,narrow,18:44,1124,1116,41.0,1075,-8.0,213.0,
2024-06-17,F0534,DL,1514,N908DN,ARR,MIA,JFK,T4,narrow,18:45,1125,1188,30.0,1158,63.0,1089.0,
2024-06-17,F0535,9E,5308,N187GJ,ARR,BWI,JFK,T4,narrow,18:45,1125,1095,9.0,1086,-30.0,184.0,
2024-06-17,F0536,DL,2090,N328DN,ARR,MCO,JFK,T4,narrow,18:45,1125,1096,26.0,1070,-29.0,944.0,
2024-06-17,F0537,B6,161,N974JT,DEP,JFK,SMF,T5,narrow,18:45,1125,1165,35.0,1200,40.0,2521.0,19:25
2024-06-17,F0538,OO,3928,N309SY,ARR,IAD,JFK,T4,narrow,18:48,1128,1217,10.0,1207,89.0,228.0,
2024-06-17,F0539,DL,534,N393DN,ARR,FLL,JFK,T4,narrow,18:49,1129,1080,6.0,1074,-49.0,1069.0,
2024-06-17,F0540,DL,688,N521DT,DEP,JFK,SEA,T4,narrow,18:58,1138,1143,74.0,1217,5.0,2422.0,19:03
2024-06-17,F0541,B6,803,N652JB,DEP,JFK,SJU,T5,narrow,18:59,1139,1328,32.0,1360,189.0,1598.0,22:08
2024-06-17,F0542,B6,1498,N618JB,ARR,DEN,JFK,T5,narrow,18:59,1139,1186,16.0,1170,47.0,1626.0,
2024-06-17,F0543,B6,2,N3185J,DEP,JFK,BUF,T5,narrow,18:59,1139,1137,43.0,1180,-2.0,301.0,18:57
2024-06-17,F0544,AA,790,N723UW,ARR,CLT,JFK,T8,narrow,19:00,1140,1196,13.0,1183,56.0,541.0,
2024-06-17,F0545,DL,707,N175DN,DEP,JFK,LAX,T4,narrow,19:00,1140,1138,95.0,1233,-2.0,2475.0,18:58
2024-06-17,F0546,YX,4486,N431YX,ARR,DCA,JFK,T8,narrow,19:03,1143,1260,10.0,1250,117.0,213.0,
2024-06-17,F0547,B6,448,N923JB,ARR,LAS,JFK,T5,narrow,19:04,1144,1129,4.0,1125,-15.0,2248.0,
2024-06-17,F0548,9E,5053,N296PQ,ARR,CLT,JFK,T4,narrow,19:05,1145,1125,17.0,1108,-20.0,541.0,
2024-06-17,F0549,B6,192,N329JB,ARR,ACK,JFK,T5,narrow,19:05,1145,1119,8.0,1111,-26.0,199.0,
2024-06-17,F0550,DL,1636,N3736C,DEP,JFK,TPA,T4,narrow,19:05,1145,1173,42.0,1215,28.0,1005.0,19:33
2024-06-17,F0551,AA,3026,N831AW,ARR,AUS,JFK,T8,narrow,19:10,1150,1170,22.0,1148,20.0,1521.0,
2024-06-17,F0552,DL,381,N547DE,DEP,JFK,LAS,T4,narrow,19:15,1155,1150,44.0,1194,-5.0,2248.0,19:10
2024-06-17,F0553,DL,863,N578DN,DEP,JFK,SLC,T4,narrow,19:15,1155,1160,50.0,1210,5.0,1990.0,19:20
2024-06-17,F0554,YX,4377,N126HQ,ARR,BOS,JFK,T8,narrow,19:16,1156,1158,17.0,1141,2.0,187.0,
2024-06-17,F0555,B6,135,N3157J,DEP,JFK,PHX,T5,narrow,19:17,1157,1156,47.0,1203,-1.0,2153.0,19:16
2024-06-17,F0556,B6,680,N3123J,ARR,MKE,JFK,T5,narrow,19:18,1158,1182,7.0,1175,24.0,745.0,
2024-06-17,F0557,B6,1084,N652JB,ARR,MCO,JFK,T5,narrow,19:20,1160,1267,10.0,1257,107.0,944.0,
2024-06-17,F0558,DL,667,N718TW,DEP,JFK,SFO,T4,narrow,19:20,1160,1158,40.0,1198,-2.0,2586.0,19:18
2024-06-17,F0559,AS,30,N912AK,ARR,SFO,JFK,T7,narrow,19:25,1165,1151,5.0,1146,-14.0,2586.0,
2024-06-17,F0560,9E,4975,N691CA,ARR,CLE,JFK,T4,narrow,19:26,1166,58,9.0,49,332.0,425.0,
2024-06-17,F0561,9E,5103,N909XJ,DEP,JFK,RDU,T4,narrow,19:29,1169,1163,46.0,1209,-6.0,427.0,19:23
2024-06-17,F0562,B6,918,N3132J,DEP,JFK,BOS,T5,narrow,19:30,1170,1289,33.0,1322,119.0,187.0,21:29
2024-06-17,F0563,B6,1964,N644JB,ARR,SYR,JFK,T5,narrow,19:30,1170,1321,17.0,1304,151.0,209.0,
2024-06-17,F0564,DL,2512,N378NW,DEP,JFK,DTW,T4,narrow,19:30,1170,1210,29.0,1239,40.0,509.0,20:10
2024-06-17,F0565,AA,117,N116AN,DEP,JFK,LAX,T8,narrow,19:30,1170,1414,40.0,14,244.0,2475.0,23:34
2024-06-17,F0566,B6,81,N804JB,DEP,JFK,RNO,T5,narrow,19:30,1170,1170,36.0,1206,0.0,2411.0,19:30
2024-06-17,F0567,B6,190,N992JB,ARR,SAN,JFK,T5,narrow,19:32,1172,1157,14.0,1143,-15.0,2446.0,
2024-06-17,F0568,DL,1740,N349DX,DEP,JFK,MCO,T4,narrow,19:35,1175,1210,43.0,1253,35.0,944.0,20:10
2024-06-17,F0569,9E,4939,N187GJ,DEP,JFK,SAV,T4,narrow,19:36,1176,1168,43.0,1211,-8.0,718.0,19:28
2024-06-17,F0570,OO,3724,N244SY,DEP,JFK,BNA,T4,narrow,19:38,1178,764,19.0,783,1026.0,765.0,12:44
2024-06-17,F0571,AA,16,N105NN,ARR,SFO,JFK,T8,narrow,19:39,1179,1147,10.0,1137,-32.0,2586.0,
2024-06-17,F0572,B6,355,N949JT,DEP,JFK,ONT,T5,narrow,19:40,1180,1343,38.0,1381,163.0,2429.0,22:23
2024-06-17,F0573,DL,795,N515DE,ARR,LAS,JFK,T4,narrow,19:54,1194,1159,8.0,1151,-35.0,2248.0,
2024-06-17,F0574,DL,1414,N328DN,DEP,JFK,FLL,T4,narrow,19:55,1195,1188,31.0,1219,-7.0,1069.0,19:48
2024-06-17,F0575,9E,5036,N298PQ,DEP,JFK,CLT,T4,narrow,19:55,1195,1182,37.0,1219,-13.0,541.0,19:42
2024-06-17,F0576,DL,424,N393DN,DEP,JFK,DEN,T4,narrow,19:59,1199,1195,39.0,1234,-4.0,1626.0,19:55
2024-06-17,F0577,YX,5650,N242JQ,ARR,CMH,JFK,T8,narrow,19:59,1199,1191,18.0,1173,-8.0,483.0,
2024-06-17,F0578,DL,1428,N864DN,DEP,JFK,MIA,T4,narrow,19:59,1199,1336,29.0,1365,137.0,1089.0,22:16
2024-06-17,F0579,9E,4826,N605LR,ARR,RIC,JFK,T4,narrow,19:59,1199,1323,16.0,1307,124.0,288.0,
2024-06-17,F0580,DL,1859,N908DN,DEP,JFK,SJU,T4,narrow,19:59,1199,1287,23.0,1310,88.0,1598.0,21:27
2024-06-17,F0581,B6,711,N985JT,DEP,JFK,LAS,T5,narrow,20:00,1200,1192,31.0,1223,-8.0,2248.0,19:52
2024-06-17,F0582,B6,2023,N992JB,DEP,JFK,LAX,T5,narrow,20:00,1200,1221,29.0,1250,21.0,2475.0,20:21
2024-06-17,F0583,YX,4611,N431YX,DEP,JFK,PIT,T8,narrow,20:00,1200,1292,16.0,1308,92.0,340.0,21:32
2024-06-17,F0584,AA,2772,N8030F,DEP,JFK,AUS,T8,narrow,20:00,1200,1236,39.0,1275,36.0,1521.0,20:36
2024-06-17,F0585,YX,5658,N241JQ,DEP,JFK,CMH,T8,narrow,20:00,1200,1194,35.0,1229,-6.0,483.0,19:54
2024-06-17,F0586,YX,4305,N133HQ,ARR,CLE,JFK,T8,narrow,20:00,1200,1196,14.0,1182,-4.0,425.0,
2024-06-17,F0587,AA,4,N102NN,ARR,LAX,JFK,T8,narrow,20:00,1200,1200,13.0,1187,0.0,2475.0,
2024-06-17,F0588,YX,4586,N126HQ,DEP,JFK,IND,T8,narrow,20:00,1200,1188,39.0,1227,-12.0,665.0,19:48
2024-06-17,F0589,B6,1539,N324JB,ARR,MVY,JFK,T5,narrow,20:00,1200,1187,18.0,1169,-13.0,173.0,
2024-06-17,F0590,9E,4954,N602LR,ARR,SAV,JFK,T4,narrow,20:03,1203,1184,17.0,1167,-19.0,718.0,
2024-06-17,F0591,9E,5289,N607LR,ARR,ROC,JFK,T4,narrow,20:05,1205,1202,11.0,1191,-3.0,264.0,
2024-06-17,F0592,B6,153,N618JB,DEP,JFK,PBI,T5,narrow,20:05,1205,1243,13.0,1256,38.0,1028.0,20:43
2024-06-17,F0593,B6,283,N956JT,DEP,JFK,MCO,T5,narrow,20:05,1205,1203,27.0,1230,-2.0,944.0,20:03
2024-06-17,F0594,DL,1035,N119DU,ARR,JAX,JFK,T4,narrow,20:05,1205,1188,35.0,1153,-17.0,828.0,
2024-06-17,F0595,DL,951,N176DN,ARR,LAX,JFK,T4,narrow,20:07,1207,1199,39.0,1160,-8.0,2475.0,
2024-06-17,F0596,B6,65,N3123J,DEP,JFK,ABQ,T5,narrow,20:12,1212,1232,38.0,1270,20.0,1826.0,20:32
2024-06-17,F0597,DL,2190,N510DE,DEP,JFK,ATL,T4,narrow,20:15,1215,1228,25.0,1253,13.0,760.0,20:28
2024-06-17,F0598,9E,4838,N930XJ,ARR,PIT,JFK,T4,narrow,20:15,1215,1253,14.0,1239,38.0,340.0,
2024-06-17,F0599,DL,415,N550DN,ARR,SEA,JFK,T4,narrow,20:16,1216,1223,19.0,1204,7.0,2422.0,
2024-06-17,F0600,9E,4829,N309PQ,ARR,IND,JFK,T4,narrow,20:16,1216,1219,7.0,1212,3.0,665.0,
2024-06-17,F0601,DL,791,N574DT,ARR,PHX,JFK,T4,narrow,20:19,1219,1217,29.0,1188,-2.0,2153.0,
2024-06-17,F0602,9E,5507,N134EV,ARR,CVG,JFK,T4,narrow,20:22,1222,1251,53.0,1198,29.0,589.0,
2024-06-17,F0603,B6,745,N585JB,DEP,JFK,PSE,T5,narrow,20:25,1225,1396,18.0,1414,171.0,1617.0,23:16
2024-06-17,F0604,B6,815,N923JB,DEP,JFK,SFO,T5,narrow,20:25,1225,1265,23.0,1288,40.0,2586.0,21:05
2024-06-17,F0605,DL,684,N506DA,DEP,JFK,PDX,T4,narrow,20:25,1225,1222,36.0,1258,-3.0,2454.0,20:22
2024-06-17,F0606,AS,41,N912AK,DEP,JFK,SFO,T7,narrow,20:25,1225,1210,37.0,1247,-15.0,2586.0,20:10
2024-06-17,F0607,B6,97,N527JL,DEP,JFK,DEN,T5,narrow,20:27,1227,1289,22.0,1311,62.0,1626.0,21:29
2024-06-17,F0608,OO,3731,N293SY,ARR,BNA,JFK,T4,narrow,20:29,1229,1216,11.0,1205,-13.0,765.0,
2024-06-17,F0609,YX,4390,N136HQ,ARR,CVG,JFK,T8,narrow,20:29,1229,1248,12.0,1236,19.0,589.0,
2024-06-17,F0610,DL,1768,N535US,ARR,STT,JFK,T4,narrow,20:29,1229,1248,55.0,1193,19.0,1623.0,
2024-06-17,F0611,9E,4872,N186GJ,ARR,CHS,JFK,T4,narrow,20:29,1229,1208,9.0,1199,-21.0,636.0,
2024-06-17,F0612,AA,177,N102NN,DEP,JFK,SFO,T8,narrow,20:30,1230,1245,40.0,1285,15.0,2586.0,20:45
2024-06-17,F0613,DL,668,N703TW,ARR,SFO,JFK,T4,narrow,20:40,1240,1209,7.0,1202,-31.0,2586.0,
2024-06-17,F0614,B6,1678,N3189J,ARR,JAX,JFK,T5,narrow,20:41,1241,1236,14.0,1222,-5.0,828.0,
2024-06-17,F0615,YX,4359,N417YX,ARR,ORF,JFK,T8,narrow,20:43,1243,1243,19.0,1224,0.0,290.0,
2024-06-17,F0616,B6,223,N983JT,DEP,JFK,LAX,T5,narrow,20:49,1249,1300,21.0,1321,51.0,2475.0,21:40
2024-06-17,F0617,YX,5785,N242JQ,DEP,JFK,DCA,T8,narrow,20:50,1250,1241,15.0,1256,-9.0,213.0,20:41
2024-06-17,F0618,AA,2225,N335RT,ARR,MIA,JFK,T8,narrow,20:51,1251,1297,18.0,1279,46.0,1089.0,
